优先级排名,卖家ID,卖家州,客户州,已完成订单,延迟订单,延迟订单商品GMV,延迟交付率,建议行动
901,4559697a8f7e637227c2eeaed843baff,SP,RJ,10,1,250.0,0.1,复核承运线路容量与路由
902,99002261c568a84cce14d43fcffb43ea,MT,SP,10,1,120.0,0.1,复核卖家发货SLA
903,955fee9216a65b617aa5c0531780ce60,SP,MT,10,1,69.9,0.1,复核承运线路容量与路由
904,972d0f9cf61b499a4812cf0bfa3ad3c4,SC,RJ,10,1,138.4,0.1,复核承运线路容量与路由
905,55a5b51f93f2b70ea513f5a047b0262a,MG,SP,10,1,128.7,0.1,复核承运线路容量与路由
906,8a130737016f838139d31878787a39c9,SP,RJ,10,1,54.4,0.1,复核承运线路容量与路由
907,52f0fe436a347ddad7ed5f9aa4e27eaa,SP,SP,10,1,59.99,0.1,复核卖家发货SLA
908,23613d49c3ac2bd302259e55c06c050c,SP,RJ,10,1,15.9,0.1,复核承运线路容量与路由
909,7aa4334be125fcdd2ba64b3180029f14,SP,RS,10,1,101.4,0.1,复核承运线路容量与路由
910,855668e0971d4dfd7bef1b6a4133b41b,SP,SC,10,1,109.99,0.1,复核承运线路容量与路由
911,8d956fec2e4337affcb520f56fd8cbfd,SP,BA,10,1,99.95,0.1,复核承运线路容量与路由
912,0ea22c1cfbdc755f86b9b54b39c16043,MG,SC,10,1,34.9,0.1,复核承运线路容量与路由
913,8cbac7e12637ed9cffa18c7875207478,SC,RJ,10,1,25.0,0.1,复核承运线路容量与路由
914,10076e5788b8ee532724bcd460baf762,SP,SP,10,1,38.8,0.1,复核承运线路容量与路由
915,53e4c6e0f4312d4d2107a8c9cddf45cd,SP,PE,10,1,33.0,0.1,复核承运线路容量与路由
916,343e716476e3748b069f980efbaa294e,SP,SP,10,1,22.9,0.1,复核卖家发货SLA
917,b561927807645834b59ef0d16ba55a24,SP,MG,10,1,38.0,0.1,复核承运线路容量与路由
918,11bfa66332777660bd0640ee84d47006,SP,MG,10,1,27.0,0.1,复核承运线路容量与路由
919,d9442042130b7fe579d1295f9f4a248f,SP,SP,10,1,24.5,0.1,复核卖家发货SLA
920,1464afc72f696af775557a821c2e253f,RJ,SP,10,1,42.9,0.1,复核承运线路容量与路由
921,9b00ed88b7fdb95d6ff76e27c1b52d16,SP,MG,10,1,46.0,0.1,复核承运线路容量与路由
922,562fc2f2c2863ab7e79a9e4388a58a14,SP,MT,10,1,24.99,0.1,复核承运线路容量与路由
923,b76dba6c951ab00dc4edf0a1aa88037e,SP,BA,10,1,25.97,0.1,复核承运线路容量与路由
924,f62d7bb4a613ec758a03342d46b580b2,MG,SP,11,1,750.0,0.0909090909090909,复核卖家发货SLA
925,b4f8921fcc4ff77b66bea6dda43dcd51,RS,SP,11,1,1999.98,0.0909090909090909,复核承运线路容量与路由
926,edb1ef5e36e0c8cd84eb3c9b003e486d,RJ,PE,11,1,914.65,0.0909090909090909,复核承运线路容量与路由
927,94144541854e298c2d976cb893b81343,RS,RJ,11,1,459.9,0.0909090909090909,复核卖家发货SLA
928,f7ba60f8c3f99e7ee4042fdef03b70c4,SP,PB,11,1,325.0,0.0909090909090909,复核承运线路容量与路由
929,82e0a475a88cc9595229d8029273f045,SP,RJ,11,1,284.9,0.0909090909090909,复核承运线路容量与路由
930,2d2c62bef4c8ba0dd74e0e228e808539,SP,SP,11,1,220.0,0.0909090909090909,复核承运线路容量与路由
931,1f9ab4708f3056ede07124aad39a2554,SP,MG,11,1,169.9,0.0909090909090909,复核承运线路容量与路由
932,7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,PR,11,1,176.99,0.0909090909090909,复核承运线路容量与路由
933,1b4c3a6f53068f0b6944d2d005c9fc89,SC,RJ,11,1,169.9,0.0909090909090909,复核承运线路容量与路由
934,fffd5413c0700ac820c7069d66d98c89,SP,MG,11,1,178.6,0.0909090909090909,复核承运线路容量与路由
935,8581055ce74af1daba164fdbd55a40de,SP,ES,11,1,177.65,0.0909090909090909,复核承运线路容量与路由
936,8931a84a914b3fe9b1ddaa4d704947ca,SP,SP,11,1,209.7,0.0909090909090909,复核卖家发货SLA
937,de722cd6dad950a92b7d4f82673f8833,PE,CE,11,1,40.0,0.0909090909090909,复核承运线路容量与路由
938,7142540dd4c91e2237acb7e911c4eba2,SP,RS,11,1,99.9,0.0909090909090909,复核承运线路容量与路由
939,17e34d8224d27a541263c4c64b11a56b,SP,RS,11,1,154.08,0.0909090909090909,复核承运线路容量与路由
940,ce7d1888639e6fb06b2749cbfdac1ff7,MG,MG,11,1,165.0,0.0909090909090909,复核承运线路容量与路由
941,cc5a78bbad32776dc4e3af205218368c,MG,SP,11,1,55.23,0.0909090909090909,复核承运线路容量与路由
942,7d456afc660226829370f3173d14520c,SP,MG,11,1,216.0,0.0909090909090909,复核承运线路容量与路由
943,b8555308bfdb4ca1ed54325a58da9a97,SP,SP,11,1,94.9,0.0909090909090909,复核承运线路容量与路由
944,5cf13accae3222c70a9cac40818ae839,MG,BA,11,1,99.9,0.0909090909090909,复核承运线路容量与路由
945,3d871de0142ce09b7081e2b9d1733cb1,SP,MT,11,1,109.0,0.0909090909090909,复核承运线路容量与路由
946,669ae81880e08f269a64487cfb287169,SC,SC,11,1,115.0,0.0909090909090909,复核承运线路容量与路由
947,f45122a9ab94eb4f3f8953578bc0c560,SP,SC,11,1,29.9,0.0909090909090909,复核承运线路容量与路由
948,f8db351d8c4c4c22c6835c19a46f01b0,SP,PE,11,1,99.9,0.0909090909090909,复核承运线路容量与路由
949,a3a38f4affed601eb87a97788c949667,SC,SC,11,1,49.9,0.0909090909090909,复核承运线路容量与路由
950,54a1852d1b8f10312c55e906355666ee,SP,RS,11,1,49.99,0.0909090909090909,复核承运线路容量与路由
951,516e7738bd8f735ac19a010ee5450d8d,RJ,RJ,11,1,67.0,0.0909090909090909,复核承运线路容量与路由
952,609e1a9a6c2539919b8205cf7c4e6ff0,SC,RS,11,1,147.8,0.0909090909090909,复核承运线路容量与路由
953,dbc22125167c298ef99da25668e1011f,MG,SC,11,1,52.9,0.0909090909090909,复核承运线路容量与路由
954,bbad7e518d7af88a0897397ffdca1979,SP,MG,11,1,35.9,0.0909090909090909,复核卖家发货SLA
955,669ae81880e08f269a64487cfb287169,SC,RS,11,1,45.0,0.0909090909090909,复核承运线路容量与路由
956,259f7b5e6e482c230e5bfaa670b6bb8f,SP,MG,11,1,39.9,0.0909090909090909,复核承运线路容量与路由
957,2e1a7d075abe038c1b2743005fe42ff1,SP,SP,11,1,127.8,0.0909090909090909,复核卖家发货SLA
958,aafe36600ce604f205b86b5084d3d767,SC,SC,11,1,47.9,0.0909090909090909,复核承运线路容量与路由
959,1dc2de47ee26a0a5b12dc14fd6dc0dea,SP,SP,11,1,55.9,0.0909090909090909,复核承运线路容量与路由
960,f918546be4bec7104d117789ba758b2b,SP,SP,11,1,55.0,0.0909090909090909,复核承运线路容量与路由
961,2709af9587499e95e803a6498a5a56e9,SP,SP,11,1,31.8,0.0909090909090909,复核卖家发货SLA
962,04e38a233f726ef161074ab1c9b0399a,SP,SP,11,1,21.9,0.0909090909090909,复核卖家发货SLA
963,4830e40640734fc1c52cd21127c341d4,SP,SC,11,1,30.0,0.0909090909090909,复核承运线路容量与路由
964,b56906f7fd1696e043f1bcce164c487b,SP,SP,11,1,65.5,0.0909090909090909,复核卖家发货SLA
965,4830e40640734fc1c52cd21127c341d4,SP,PR,11,1,45.99,0.0909090909090909,复核承运线路容量与路由
966,e5a3438891c0bfdb9394643f95273d8e,SP,RS,11,1,27.3,0.0909090909090909,复核承运线路容量与路由
967,f7720c4fa8e3aba4546301ab80ea1f1b,PR,RJ,11,1,18.75,0.0909090909090909,复核承运线路容量与路由
968,562fc2f2c2863ab7e79a9e4388a58a14,SP,PE,11,1,29.99,0.0909090909090909,复核承运线路容量与路由
969,20cb7c2fde3e5bf10f0bbe7394e1c6a9,PR,SP,11,1,33.8,0.0909090909090909,复核承运线路容量与路由
970,eb5b6204dde3a6e03b5f1bb8479f055b,SP,SP,11,1,19.9,0.0909090909090909,复核承运线路容量与路由
971,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,SP,SP,12,1,899.0,0.0833333333333333,复核承运线路容量与路由
972,6061155addc1e54b4cfb51c1c2a32ad8,SP,SP,12,1,1240.0,0.0833333333333333,复核承运线路容量与路由
973,7e93a43ef30c4f03f38b393420bc753a,SP,BA,12,1,529.0,0.0833333333333333,复核承运线路容量与路由
974,46dc3b2cc0980fb8ec44634e21d2718e,RJ,GO,12,1,279.99,0.0833333333333333,复核承运线路容量与路由
975,6a51fc556dab5f766ced6fbc860bc613,SP,RJ,12,1,236.9,0.0833333333333333,复核承运线路容量与路由
976,59fb871bf6f4522a87ba567b42dafecf,SP,RJ,12,1,189.99,0.0833333333333333,复核承运线路容量与路由
977,e06f09ec0a4aca210779cf1cfc63cf19,SP,SP,12,1,139.9,0.0833333333333333,复核卖家发货SLA
978,bacb1f0ed56ad24198f5810d2b3fe9a5,SP,SP,12,1,161.9,0.0833333333333333,复核承运线路容量与路由
979,276677b5d08786d5dce7c2149dcce48b,MG,SP,12,1,329.9,0.0833333333333333,复核承运线路容量与路由
980,55f7a3319d80f7fdf078b8f03e6725fe,SP,SP,12,1,126.49,0.0833333333333333,复核承运线路容量与路由
981,7c67e1448b00f6e969d365cea6b010ab,SP,PE,12,1,159.94,0.0833333333333333,复核卖家发货SLA
982,ac3508719a1d8f5b7614b798f70af136,RS,RS,12,1,119.9,0.0833333333333333,复核卖家发货SLA
983,c826c40d7b19f62a09e2d7c5e7295ee2,SP,DF,12,1,49.77,0.0833333333333333,复核承运线路容量与路由
984,01fdefa7697d26ad920e9e0346d4bd1b,PR,RS,12,1,89.9,0.0833333333333333,复核承运线路容量与路由
985,750303a20e9c56b2a6bc45cdce0b897d,GO,SP,12,1,34.9,0.0833333333333333,复核承运线路容量与路由
986,4e922959ae960d389249c378d1c939f5,SP,PE,12,1,39.0,0.0833333333333333,复核承运线路容量与路由
987,411f3b52d857390502ee4e4d5ceabc2d,SP,SP,12,1,97.32,0.0833333333333333,复核承运线路容量与路由
988,ff063b022a9a0aab91bad2c9088760b7,SP,RJ,12,1,79.5,0.0833333333333333,复核承运线路容量与路由
989,b14db04aa7881970e83ffa9426897925,SP,RS,12,1,69.0,0.0833333333333333,复核承运线路容量与路由
990,f80edd2c5aaa505cc4b0a3b219abf4b8,SP,MG,12,1,119.8,0.0833333333333333,复核承运线路容量与路由
991,4371b634e0efc0e22b09b52907d9d469,SP,MG,12,1,96.0,0.0833333333333333,复核承运线路容量与路由
992,d3674f271c91f824f82d24d92011f669,DF,SP,12,1,39.9,0.0833333333333333,复核承运线路容量与路由
993,86ccac0b835037332a596a33b6949ee1,SC,RS,12,1,36.62,0.0833333333333333,复核承运线路容量与路由
994,6d66611d7c44cc30ce351abc49a68421,SP,BA,12,1,175.9,0.0833333333333333,复核承运线路容量与路由
995,897060da8b9a21f655304d50fd935913,SP,SC,12,1,37.8,0.0833333333333333,复核承运线路容量与路由
996,0ed6ce5d87fd9c69eaacaeb778d67235,SP,RJ,12,1,69.9,0.0833333333333333,复核承运线路容量与路由
997,b74d1c09cb380e1d03a6f859c6f4224b,RJ,SP,12,1,29.99,0.0833333333333333,复核承运线路容量与路由
998,4830e40640734fc1c52cd21127c341d4,SP,RS,12,1,69.0,0.0833333333333333,复核承运线路容量与路由
999,3c7c4a49ec3c6550809089c6a2ca9370,SP,RJ,12,1,13.99,0.0833333333333333,复核承运线路容量与路由
1000,562fc2f2c2863ab7e79a9e4388a58a14,SP,GO,12,1,19.99,0.0833333333333333,复核承运线路容量与路由
1001,6a8b085f816a1f75f92dbac6eb545f8f,SP,RJ,12,1,61.5,0.0833333333333333,复核承运线路容量与路由
1002,85d9eb9ddc5d00ca9336a2219c97bb13,MG,PA,12,1,31.9,0.0833333333333333,复核承运线路容量与路由
1003,fa1c13f2614d7b5c4749cbc52fecda94,SP,GO,13,1,229.9,0.0769230769230769,复核承运线路容量与路由
1004,710e3548e02bc1d2831dfc4f1b5b14d4,PR,RJ,13,1,109.99,0.0769230769230769,复核承运线路容量与路由
1005,31344c16881c08a8a72c6d2eb29918c1,MG,MG,13,1,249.9,0.0769230769230769,复核承运线路容量与路由
1006,056b4ada5bbc2c50cc7842547dda6b51,RJ,MG,13,1,142.0,0.0769230769230769,复核承运线路容量与路由
1007,37be5a7c751166fbc5f8ccba4119e043,SP,BA,13,1,185.0,0.0769230769230769,复核承运线路容量与路由
1008,575df70bde3f9f2b30bf8d2e9910d725,SP,SP,13,1,325.0,0.0769230769230769,复核卖家发货SLA
1009,13d058e4eeac2ce8217660b2f8a05812,SP,SP,13,1,229.99,0.0769230769230769,复核卖家发货SLA
1010,5b8154610ebb21fb90eb587365e673df,SP,SP,13,1,248.97,0.0769230769230769,复核承运线路容量与路由
1011,70c27847eca8195c983ed7e798c56743,RJ,MG,13,1,134.0,0.0769230769230769,复核卖家发货SLA
1012,de722cd6dad950a92b7d4f82673f8833,PE,DF,13,1,149.9,0.0769230769230769,复核承运线路容量与路由
1013,5343d0649eca2a983820bfe93fc4d17e,SP,RJ,13,1,146.7,0.0769230769230769,复核承运线路容量与路由
1014,54965bbe3e4f07ae045b90b0b8541f52,PR,RS,13,1,279.9,0.0769230769230769,复核承运线路容量与路由
1015,c0563dd588b775f2e37747ef6ad6c92c,SP,SP,13,1,139.9,0.0769230769230769,复核卖家发货SLA
1016,1025f0e2d44d7041d6cf58b6550e0bfa,SP,CE,13,1,229.0,0.0769230769230769,复核承运线路容量与路由
1017,066a6914e1ebf3ea95a216c73a986b91,PR,RJ,13,1,132.5,0.0769230769230769,复核承运线路容量与路由
1018,7ad32824caee82087b3e2e5f33b1bf32,SP,RS,13,1,199.0,0.0769230769230769,复核承运线路容量与路由
1019,16090f2ca825584b5a147ab24aa30c86,SP,RS,13,1,649.49,0.0769230769230769,复核承运线路容量与路由
1020,5a8e7d5003a1f221f9e1d6e411de7c23,SP,SC,13,1,59.9,0.0769230769230769,复核承运线路容量与路由
1021,6560211a19b47992c3666cc44a7e94c0,SP,RN,13,1,95.0,0.0769230769230769,复核承运线路容量与路由
1022,b335c59ab742f751a85db9c411a86739,MG,SP,13,1,142.0,0.0769230769230769,复核卖家发货SLA
1023,54a1852d1b8f10312c55e906355666ee,SP,RJ,13,1,109.99,0.0769230769230769,复核承运线路容量与路由
1024,77a515caa36327151d1cc6c32a9f00e1,SP,SP,13,1,98.0,0.0769230769230769,复核承运线路容量与路由
1025,a5a1bfcf728ab0e19182959cf0771ee4,SP,SP,13,1,46.9,0.0769230769230769,复核承运线路容量与路由
1026,6b243f80ed07b10f0e8aa0f21a205f3c,PR,RJ,13,1,124.9,0.0769230769230769,复核承运线路容量与路由
1027,5a8e7d5003a1f221f9e1d6e411de7c23,SP,MG,13,1,49.9,0.0769230769230769,复核承运线路容量与路由
1028,412a4720f3e9431b4afa1476a1acddbe,SP,SP,13,1,51.8,0.0769230769230769,复核承运线路容量与路由
1029,391fc6631aebcf3004804e51b40bcf1e,SP,DF,13,1,49.7,0.0769230769230769,复核承运线路容量与路由
1030,4c2b230173bb36f9b240f2b8ac11786e,SP,PR,13,1,45.9,0.0769230769230769,复核卖家发货SLA
1031,fa40cc5b934574b62717c68f3d678b6d,SP,RS,13,1,42.99,0.0769230769230769,复核承运线路容量与路由
1032,093805f8f2aeb63881444571e1f48f30,SP,SP,13,1,37.8,0.0769230769230769,复核承运线路容量与路由
1033,7c5b05cbdb5542049f38d90d7815b97d,SP,SP,13,1,19.99,0.0769230769230769,复核卖家发货SLA
1034,daeb5653dd96c1b11860f72209795012,MG,SP,13,1,10.9,0.0769230769230769,复核承运线路容量与路由
1035,db4350fd57ae30082dec7acbaacc17f9,SP,MG,13,1,21.9,0.0769230769230769,复核承运线路容量与路由
1036,8b321bb669392f5163d04c59e235e066,SP,PE,13,1,14.99,0.0769230769230769,复核承运线路容量与路由
1037,7e93a43ef30c4f03f38b393420bc753a,SP,CE,14,1,159.0,0.0714285714285714,复核承运线路容量与路由
1038,fe2032dab1a61af8794248c8196565c9,SP,RS,14,1,308.0,0.0714285714285714,复核承运线路容量与路由
1039,c3867b4666c7d76867627c2f7fb22e21,SP,SC,14,1,125.0,0.0714285714285714,复核承运线路容量与路由
1040,9e6229250fedbe05838fef417b74e7fb,SP,RJ,14,1,179.9,0.0714285714285714,复核承运线路容量与路由
1041,b410bdd36d5db7a65dcd42b7ead933b8,GO,SP,14,1,179.0,0.0714285714285714,复核承运线路容量与路由
1042,da8622b14eb17ae2831f4ac5b9dab84a,SP,MT,14,1,29.9,0.0714285714285714,复核承运线路容量与路由
1043,620c87c171fb2a6dd6e8bb4dec959fc6,RJ,ES,14,1,57.9,0.0714285714285714,复核承运线路容量与路由
1044,001cca7ae9ae17fb1caed9dfb1094831,ES,BA,14,1,112.0,0.0714285714285714,复核承运线路容量与路由
1045,1a3df491d1c4f1589fc2b934ada68bf2,SC,SC,14,1,148.9,0.0714285714285714,复核承运线路容量与路由
1046,8f2ce03f928b567e3d56181ae20ae952,SP,MG,14,1,169.9,0.0714285714285714,复核承运线路容量与路由
1047,c003204e1ab016dfa150abc119207b24,SP,RS,14,1,108.9,0.0714285714285714,复核承运线路容量与路由
1048,3b872fd4747f01cc56206f2934198618,SP,SP,14,1,119.9,0.0714285714285714,复核承运线路容量与路由
1049,79ebd9a61bac3eaf882805ed4ecfa12a,PR,PR,14,1,114.9,0.0714285714285714,复核卖家发货SLA
1050,f615fe7efbef0f4f08fd3086bc7a3e60,SP,SP,14,1,109.8,0.0714285714285714,复核承运线路容量与路由
1051,8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,SP,14,1,74.99,0.0714285714285714,复核承运线路容量与路由
1052,0be8ff43f22e456b4e0371b2245e4d01,SP,RJ,14,1,99.9,0.0714285714285714,复核承运线路容量与路由
1053,ba143b05f0110f0dc71ad71b4466ce92,SP,MG,14,1,57.89,0.0714285714285714,复核承运线路容量与路由
1054,cc419e0650a3c5ba77189a1882b7556a,SP,PB,14,1,84.99,0.0714285714285714,复核承运线路容量与路由
1055,cc419e0650a3c5ba77189a1882b7556a,SP,MT,14,1,49.99,0.0714285714285714,复核承运线路容量与路由
1056,8a432f4e5b471f8da497d7dc517666e2,SP,RJ,14,1,39.0,0.0714285714285714,复核承运线路容量与路由
1057,0be8ff43f22e456b4e0371b2245e4d01,SP,MG,14,1,39.9,0.0714285714285714,复核承运线路容量与路由
1058,c66dccfb3f109511246da627dd5a2498,SP,SP,15,1,129.9,0.0666666666666666,复核承运线路容量与路由
1059,056b4ada5bbc2c50cc7842547dda6b51,RJ,SP,15,1,659.99,0.0666666666666666,复核承运线路容量与路由
1060,080199a181c46c657dc5aa235411be3b,SP,DF,15,1,179.49,0.0666666666666666,复核承运线路容量与路由
1061,218d46b86c1881d022bce9c68a7d4b15,SP,RS,15,1,117.0,0.0666666666666666,复核承运线路容量与路由
1062,634964b17796e64304cadf1ad3050fb7,RJ,SC,15,1,137.0,0.0666666666666666,复核承运线路容量与路由
1063,76d5af76d0271110f9af36c92573f765,SP,RS,15,1,42.0,0.0666666666666666,复核承运线路容量与路由
1064,c33847515fa6305ce6feb1e818569f13,SC,MG,15,1,149.0,0.0666666666666666,复核承运线路容量与路由
1065,7a67c85e85bb2ce8582c35f2203ad736,SP,MA,15,1,129.99,0.0666666666666666,复核承运线路容量与路由
1066,0cbcee27c791afa0cdcb08587a2013a8,MG,SP,15,1,139.0,0.0666666666666666,复核承运线路容量与路由
1067,fde0cc9ea29c8ccfc0a2c22256a58c71,PR,SP,15,1,99.0,0.0666666666666666,复核承运线路容量与路由
1068,4d6d651bd7684af3fffabd5f08d12e5a,SP,SC,15,1,119.9,0.0666666666666666,复核承运线路容量与路由
1069,e333046ce6517bd8bb510291d44f0130,SP,MG,15,1,39.0,0.0666666666666666,复核承运线路容量与路由
1070,3361277dc30b7cccdb0c286b24219756,PR,SP,15,1,71.78,0.0666666666666666,复核承运线路容量与路由
1071,f8db351d8c4c4c22c6835c19a46f01b0,SP,DF,15,1,89.9,0.0666666666666666,复核承运线路容量与路由
1072,a3e9a2c700480d9bb01fba070ba80a0e,SP,MG,15,1,76.0,0.0666666666666666,复核承运线路容量与路由
1073,c8b3445d737de6befde0c88ede534a5e,SP,SP,15,1,119.99,0.0666666666666666,复核承运线路容量与路由
1074,33a6f4b1e7cdc205511e76ba1b6e0186,SP,RJ,15,1,115.0,0.0666666666666666,复核承运线路容量与路由
1075,8b28d096634035667e8263d57ba3368c,SP,RJ,15,1,49.89,0.0666666666666666,复核承运线路容量与路由
1076,e38db885400cd35c71dfd162f2c1dbcf,DF,SP,15,1,64.9,0.0666666666666666,复核承运线路容量与路由
1077,6edacfd9f9074789dad6d62ba7950b9c,SP,PR,15,1,76.9,0.0666666666666666,复核承运线路容量与路由
1078,aafe36600ce604f205b86b5084d3d767,SC,RJ,15,1,89.9,0.0666666666666666,复核承运线路容量与路由
1079,7722b1df1b0e383e000397b2c11e3e19,SP,RJ,15,1,49.9,0.0666666666666666,复核承运线路容量与路由
1080,d4e12e7884759a14fa0f5f896c791cae,SP,SP,15,1,26.9,0.0666666666666666,复核承运线路容量与路由
1081,b499c00f28f4b7069ff6550af8c1348a,SP,MG,15,1,29.99,0.0666666666666666,复核承运线路容量与路由
1082,9b013e03b2ab786505a1d3b5c0756754,SP,RJ,15,1,37.49,0.0666666666666666,复核承运线路容量与路由
1083,1d4587203296c8f4ad134dc286fa6db0,SP,SP,15,1,95.9,0.0666666666666666,复核承运线路容量与路由
1084,7d76b645482be4a332374e8223836592,SP,PR,15,1,19.9,0.0666666666666666,复核承运线路容量与路由
1085,fa1c13f2614d7b5c4749cbc52fecda94,SP,CE,16,1,284.8,0.0625,复核承运线路容量与路由
1086,d1b65fc7debc3361ea86b5f14c68d2e2,SP,SP,16,1,109.9,0.0625,复核卖家发货SLA
1087,7202e2ba20579a9bd1acb29e61fe71f6,SP,SP,16,1,169.9,0.0625,复核承运线路容量与路由
1088,7c67e1448b00f6e969d365cea6b010ab,SP,PA,16,1,169.9,0.0625,复核承运线路容量与路由
1089,76d5af76d0271110f9af36c92573f765,SP,MG,16,1,660.45,0.0625,复核承运线路容量与路由
1090,d94a40fd42351c259927028d163af842,MG,MG,16,1,129.0,0.0625,复核承运线路容量与路由
1091,056b4ada5bbc2c50cc7842547dda6b51,RJ,RJ,16,1,129.99,0.0625,复核承运线路容量与路由
1092,df560393f3a51e74553ab94004ba5c87,PR,SP,16,1,79.9,0.0625,复核卖家发货SLA
1093,0bf0150d5b9d60d9cd2906003332f085,SP,SP,16,1,59.9,0.0625,复核卖家发货SLA
1094,ccf8813e5a7d6c84d865cd38bfc2b130,SP,SP,16,1,102.0,0.0625,复核承运线路容量与路由
1095,d91fb3b7d041e83b64a00a3edfb37e4f,SP,SC,16,1,161.6,0.0625,复核承运线路容量与路由
1096,a3a38f4affed601eb87a97788c949667,SC,PR,16,1,239.9,0.0625,复核承运线路容量与路由
1097,516e7738bd8f735ac19a010ee5450d8d,RJ,MG,16,1,166.0,0.0625,复核承运线路容量与路由
1098,cea729054f157f5870bdd321a958d994,SP,SP,16,1,68.9,0.0625,复核承运线路容量与路由
1099,cca3071e3e9bb7d12640c9fbe2301306,SP,BA,16,1,52.64,0.0625,复核承运线路容量与路由
1100,5160d23075764e18e07c1f4a87fad743,SP,SP,16,1,75.0,0.0625,复核卖家发货SLA
1101,febab0275244b9a49a623f0bd613ca2f,SP,MG,16,1,229.5,0.0625,复核承运线路容量与路由
1102,af3ef48d0e13835e529c29ac573c63e5,SP,SP,16,1,53.0,0.0625,复核承运线路容量与路由
1103,36a968b544695394e4e9d7572688598f,SP,MG,16,1,64.9,0.0625,复核承运线路容量与路由
1104,640e21a7d01df7614a3b4923e990d40c,SP,RJ,16,1,26.4,0.0625,复核承运线路容量与路由
1105,6860153b69cc696d5dcfe1cdaaafcf62,SP,MG,16,1,43.97,0.0625,复核承运线路容量与路由
1106,e5a3438891c0bfdb9394643f95273d8e,SP,PR,16,1,47.6,0.0625,复核承运线路容量与路由
1107,7d76b645482be4a332374e8223836592,SP,MG,16,1,24.9,0.0625,复核承运线路容量与路由
1108,8b321bb669392f5163d04c59e235e066,SP,DF,16,1,12.9,0.0625,复核承运线路容量与路由
1109,b76dba6c951ab00dc4edf0a1aa88037e,SP,RS,16,1,29.99,0.0625,复核承运线路容量与路由
1110,53243585a1d6dc2643021fd1853d8905,BA,RS,17,1,599.0,0.0588235294117647,复核承运线路容量与路由
1111,fa1c13f2614d7b5c4749cbc52fecda94,SP,PE,17,1,378.9,0.0588235294117647,复核承运线路容量与路由
1112,c33847515fa6305ce6feb1e818569f13,SC,RJ,17,1,149.0,0.0588235294117647,复核承运线路容量与路由
1113,c70c1b0d8ca86052f45a432a38b73958,SP,RJ,17,1,95.0,0.0588235294117647,复核承运线路容量与路由
1114,8bd0f31cf0a614c658f6763bd02dea69,SP,SP,17,1,37.99,0.0588235294117647,复核承运线路容量与路由
1115,7a67c85e85bb2ce8582c35f2203ad736,SP,PE,17,1,129.99,0.0588235294117647,复核承运线路容量与路由
1116,4e922959ae960d389249c378d1c939f5,SP,BA,17,1,77.0,0.0588235294117647,复核承运线路容量与路由
1117,850913d59ce317156b00f3705f1c3edb,SP,SP,17,1,42.0,0.0588235294117647,复核卖家发货SLA
1118,16090f2ca825584b5a147ab24aa30c86,SP,SC,17,1,332.0,0.0588235294117647,复核承运线路容量与路由
1119,4830e40640734fc1c52cd21127c341d4,SP,MG,17,1,15.99,0.0588235294117647,复核承运线路容量与路由
1120,e26901d5ab434ce92fd9b5c256820a4e,SP,RJ,17,1,34.9,0.0588235294117647,复核承运线路容量与路由
1121,562fc2f2c2863ab7e79a9e4388a58a14,SP,BA,17,1,29.99,0.0588235294117647,复核承运线路容量与路由
1122,5656537e588803a555b8eb41f07a944b,DF,DF,17,1,25.89,0.0588235294117647,复核卖家发货SLA
1123,ea8482cd71df3c1969d7b9473ff13abc,SP,MT,17,1,27.99,0.0588235294117647,复核承运线路容量与路由
1124,4ebdc7e6cd6102a022dadc49156d4ea8,SP,SP,17,1,34.0,0.0588235294117647,复核卖家发货SLA
1125,537eb890efff034a88679788b647c564,RJ,MG,17,1,42.9,0.0588235294117647,复核承运线路容量与路由
1126,fa1c13f2614d7b5c4749cbc52fecda94,SP,DF,18,1,228.8,0.0555555555555555,复核承运线路容量与路由
1127,7d13fca15225358621be4086e1eb0964,SP,GO,18,1,118.0,0.0555555555555555,复核承运线路容量与路由
1128,de722cd6dad950a92b7d4f82673f8833,PE,PE,18,1,149.9,0.0555555555555555,复核承运线路容量与路由
1129,c3867b4666c7d76867627c2f7fb22e21,SP,MG,18,1,60.0,0.0555555555555555,复核承运线路容量与路由
1130,c70c1b0d8ca86052f45a432a38b73958,SP,MG,18,1,110.32,0.0555555555555555,复核承运线路容量与路由
1131,ac3508719a1d8f5b7614b798f70af136,RS,RJ,18,1,129.8,0.0555555555555555,复核承运线路容量与路由
1132,d66c305afaec317ebee552073a674429,MG,SP,18,1,97.99,0.0555555555555555,复核承运线路容量与路由
1133,f789d2c4f2c2eb38fc4373e7a4b35264,MG,SP,18,1,59.99,0.0555555555555555,复核承运线路容量与路由
1134,c68fb906c8f4b4b946d8386bfa6e5467,SP,SP,18,1,69.88,0.0555555555555555,复核承运线路容量与路由
1135,f680f85bee2d253556ac91be391d2c82,SP,SP,18,1,34.99,0.0555555555555555,复核承运线路容量与路由
1136,602044f2c16190c2c6e45eb35c2e21cb,SP,SP,18,1,149.98,0.0555555555555555,复核承运线路容量与路由
1137,ce27a3cc3c8cc1ea79d11e561e9bebb6,SP,RJ,18,1,129.99,0.0555555555555555,复核承运线路容量与路由
